"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"4597","Portunus spinicarpus","Portunus spinicarpus","Portunus spinicarpus","species",442712,FALSE,"sibling_higher"
"4598","Portunus ventralis","Portunus ventralis","Portunus ventralis","species",442711,FALSE,NA
"4599","Thalamita pseudopoissoni","Thalamita pseudopoissoni","Thalamita poissonii","species",2979197,TRUE,NA
"4600","Thalamita chaptali","Thalamita chaptali","Thalamita chaptali","species",2979182,FALSE,NA
"4601","Thalamita coeruleipes","Thalamita coeruleipes","Thalamita coeruleipes","species",2979173,FALSE,NA
"4602","Thalamita cooperi","Thalamita cooperi","Thalamita cooperi","species",2979193,FALSE,NA
"4603","Thalamita danae","Thalamita danae","Thalamita danae","species",506112,FALSE,NA
"4604","Thalamita foresti","Thalamita foresti","Thalamita helleri","species",2979167,TRUE,NA
"4605","Thalamita longifrons","Thalamita longifrons","Thalamita longifrons","species",2979170,FALSE,NA
"4606","Thalamita murinae","Thalamita murinae","Thalamita murinae","species",2979162,FALSE,NA
"4607","Thalamita tenuipes","Thalamita tenuipes","Thalamita tenuipes","species",2979196,FALSE,NA
"4608","Thalamita pseudopelsarti","Thalamita pseudopelsarti","Thalamita pseudopelsarti","species",2979190,FALSE,NA
"4609","Thalamita spinicarpa","Thalamita spinicarpa","Thalamita spinicarpa","species",2979131,FALSE,NA
"4610","Thalamita spinimana","Thalamita spinimana","Thalamita spinimana","species",2979199,FALSE,NA
"4611","Thalamita woodmasoni","Thalamita woodmasoni","Thalamita woodmasoni","species",2979142,FALSE,NA
"4612","Macrobrachium macrobrachion","Macrobrachium macrobrachion","Macrobrachium macrobrachion","species",2972420,FALSE,NA
"4613","Amblyomma geoemydae","Amblyomma geoemydae","Amblyomma geoemydae","species",3525659,FALSE,NA
"4614","Hamataliwa incompta","Hamataliwa incompta","Hamataliwa incompta","species",3555673,FALSE,NA
"4615","Oxyopes pandae","Oxyopes pandae","Oxyopes pandae","species",3555920,FALSE,NA
"4616","Scytodes lugubris","Scytodes lugubris","Scytodes lugubris","species",3541779,FALSE,NA
"4617","Uloborus danolius","Uloborus danolius","Uloborus danolius","species",3573059,FALSE,NA
"4618","Zosis","Zosis","Zosis","genus",518801,FALSE,NA
"4619","Oxyopes kohaensis","Oxyopes kohaensis","Oxyopes kohaensis","species",6171889,FALSE,NA
"4620","Pandava laminata","Pandava laminata","Pandava laminata","species",3555084,FALSE,NA
"4621","Myocoptes musculinus","Myocoptes musculinus","Myocoptes musculinus",NA,400498,FALSE,NA
"4622","Mongoloniscus sinensis","Mongoloniscus sinensis","Mongoloniscus sinensis","species",2993523,FALSE,NA
"4623","Longpotamon lansi","Longpotamon lansi","Longpotamon lansi","species",2977297,FALSE,NA
"4624","Euastacus pilosus","Euastacus pilosus","Euastacus pilosus","species",2974606,FALSE,NA
"4625","Cepheia longiseta","Cepheia longiseta","Cepheia longiseta","species",4694884,FALSE,NA
"4626","Longpotamon anhuiense","Longpotamon anhuiense","Longpotamon anhuiense","species",2977357,FALSE,NA
"4627","Longpotamon anyuanense","Longpotamon anyuanense","Longpotamon anyuanense","species",2977314,FALSE,NA
"4628","Longpotamon bilobatum","Longpotamon bilobatum","Longpotamon bilobatum","species",2977326,FALSE,NA
"4629","Longpotamon chalingense","Longpotamon chalingense","Longpotamon chalingense","species",2977324,FALSE,NA
"4630","Longpotamon chekiangense","Longpotamon chekiangense","Longpotamon chekiangense","species",2977331,FALSE,NA
"4631","Longpotamon chengkuense","Longpotamon chengkuense","Longpotamon chengkuense","species",2977353,FALSE,NA
"4632","Sinopotamon chishuiense","Sinopotamon chishuiense","Sinopotamon chishuiense","species",2977345,FALSE,NA
"4633","Longpotamon cladopodum","Longpotamon cladopodum","Longpotamon cladopodum","species",2977299,FALSE,NA
"4634","Longpotamon convexum","Longpotamon convexum","Longpotamon convexum","species",2977333,FALSE,NA
"4635","Sinopotamon davidi","Sinopotamon davidi","Sinopotamon davidi","species",2977303,FALSE,NA
"4636","Longpotamon decrescentum","Longpotamon decrescentum","Longpotamon decrescentum","species",2977318,FALSE,NA
"4637","Longpotamon denticulatum","Longpotamon denticulatum","Longpotamon denticulatum","species",2977288,FALSE,NA
"4638","Sinopotamon emeiense","Sinopotamon emeiense","Sinopotamon emeiense","species",2977298,FALSE,NA
"4639","Longpotamon exiguum","Longpotamon exiguum","Longpotamon exiguum","species",2977317,FALSE,NA
"4640","Sinopotamon fuxingense","Sinopotamon fuxingense","Sinopotamon fuxingense","species",2977319,FALSE,NA
"4641","Longpotamon hanyangense","Longpotamon hanyangense","Longpotamon hanyangense","species",2977363,FALSE,NA
"4642","Longpotamon honanense","Longpotamon honanense","Longpotamon honanense","species",79230,FALSE,NA
"4643","Longpotamon huitongense","Longpotamon huitongense","Longpotamon huitongense","species",2977307,FALSE,NA
"4644","Longpotamon jiangkuoense","Longpotamon jiangkuoense","Longpotamon jiangkuoense","species",2977323,FALSE,NA
"4645","Longpotamon jianglenense","Longpotamon jianglenense","Longpotamon jianglenense","species",2977302,FALSE,NA
"4646","Longpotamon jiangxianense","Longpotamon jiangxianense","Longpotamon jiangxianense","species",7117545,FALSE,NA
"4647","Longpotamon jixiense","Longpotamon jixiense","Longpotamon jixiense","species",2977334,FALSE,NA
"4648","Longpotamon jiujiangense","Longpotamon jiujiangense","Longpotamon jiujiangense","species",2977328,FALSE,NA
"4649","Longpotamon kenliense","Longpotamon kenliense","Longpotamon kenliense","species",2977335,FALSE,NA
"4650","Sinopotamon kwanhsienense","Sinopotamon kwanhsienense","Sinopotamon kwanhsienense","species",2977349,FALSE,NA
"4651","Longpotamon linhuaense","Longpotamon linhuaense","Longpotamon linhuaense","species",2977350,FALSE,NA
"4652","Longpotamon liuyangense","Longpotamon liuyangense","Longpotamon liuyangense","species",2977296,FALSE,NA
"4653","Longpotamon loudiense","Longpotamon loudiense","Longpotamon loudiense","species",2977346,FALSE,NA
"4654","Longpotamon mayangense","Longpotamon mayangense","Longpotamon mayangense","species",2977320,FALSE,NA
"4655","Longpotamon mindongense","Longpotamon mindongense","Longpotamon mindongense","species",2977348,FALSE,NA
"4656","Longpotamonnlingense","Longpotamonnlingense","Longpotamon chalingense",NA,2977324,FALSE,NA
"4657","Longpotamonnum","Longpotamonnum","Longpotamon nanum",NA,2977330,FALSE,NA
"4658","Longpotamonnggangense","Longpotamonnggangense","Longpotamon ningangense",NA,2977309,FALSE,NA
"4659","Longpotamon obliquum","Longpotamon obliquum","Longpotamon obliquum","species",2977312,FALSE,NA
"4660","Sinopotamon pingshanense","Sinopotamon pingshanense","Sinopotamon pingshanense","species",2977290,FALSE,NA
"4661","Longpotamon quadratapodum","Longpotamon quadratapodum","Longpotamon quadratapodum","species",2977367,FALSE,NA
"4662","Longpotamon rongshuiense","Longpotamon rongshuiense","Longpotamon rongshuiense","species",2977292,FALSE,NA
"4663","Longpotamon siguqiaoense","Longpotamon siguqiaoense","Longpotamon siguqiaoense","species",2977322,FALSE,NA
"4664","Longpotamon styxum","Longpotamon styxum","Longpotamon styxum","species",2977356,FALSE,NA
"4665","Longpotamon teritisum","Longpotamon teritisum","Longpotamon teritisum","species",2977332,FALSE,NA
"4666","Longpotamon turgidum","Longpotamon turgidum","Longpotamon turgidum","species",2977347,FALSE,NA
"4667","Longpotamon unaequum","Longpotamon unaequum","Longpotamon unaequum","species",2977369,FALSE,NA
"4668","Longpotamon wanzaiense","Longpotamon wanzaiense","Longpotamon wanzaiense","species",2977351,FALSE,NA
"4669","Longpotamon wushanense","Longpotamon wushanense","Longpotamon wushanense","species",2977344,FALSE,NA
"4670","Longpotamon xiangxiense","Longpotamon xiangxiense","Longpotamon xiangxiense","species",2977308,FALSE,NA
"4671","Longpotamon xingningense","Longpotamon xingningense","Longpotamon xingningense","species",2977321,FALSE,NA
"4672","Longpotamon xingshanense","Longpotamon xingshanense","Longpotamon xingshanense","species",2977362,FALSE,NA
"4673","Sinopotamon yaanense","Sinopotamon yaanense","Sinopotamon yaanense","species",2977360,FALSE,NA
"4674","Longpotamon tongbaiense","Longpotamon tongbaiense","Longpotamon tongbaiense","species",5835082,FALSE,NA
"4675","Longpotamon yueyangense","Longpotamon yueyangense","Longpotamon yueyangense","species",2977338,FALSE,NA
"4676","Longpotamon yushanense","Longpotamon yushanense","Longpotamon yushanense","species",2977366,FALSE,NA
"4677","Longpotamon zunyiense","Longpotamon zunyiense","Longpotamon zunyiense","species",2977315,FALSE,NA
"4678","Chinapotamon depressum","Chinapotamon depressum","Chinapotamon depressum","species",4666640,FALSE,NA
"4679","Hainanpotamon orientale","Hainanpotamon orientale","Hainanpotamon orientale","species",2977284,FALSE,NA
"4680","Charybdis orientalis","Charybdis orientalis","Charybdis orientalis","species",2979058,FALSE,NA
"4681","Cronius edwardsii","Cronius edwardsii","Cronius edwardsii",NA,7117508,FALSE,NA
"4682","Euoplos inornatus","Euoplos inornatus","Euoplos inornatus","species",3575303,FALSE,NA
"4683","Bertmainius mysticus","Bertmainius mysticus","Bertmainius mysticus","species",5928860,FALSE,NA
"4684","Euscorpius drenskii","Euscorpius drenskii","Euscorpius drenskii","species",5743469,FALSE,NA
"4685","Arctoseius cetratus","Arctoseius cetratus","Arctoseius cetratus","species",3521687,FALSE,NA
"4686","Punctoribates punctum","Punctoribates punctum","Punctoribates punctum","species",3531429,FALSE,NA
"4687","Scheloribates clavilanceolatus","Scheloribates clavilanceolatus","Scheloribates clavilanceolatus","species",3529111,FALSE,"sibling_higher"
"4688","Rhodacarellus silesiacus","Rhodacarellus silesiacus","Rhodacarellus silesiacus","species",3520943,FALSE,NA
"4689","Australimnadia multifaciata","Australimnadia multifaciata","Australimnadia multifaciata",NA,7113877,FALSE,NA
"4690","Ummidia picea","Ummidia picea","Ummidia picea","species",5231644,FALSE,NA
"4691","Ummidia aedificatoria","Ummidia aedificatoria","Ummidia aedificatoria","species",3575528,FALSE,NA
"4692","Ummidia algarve","Ummidia algarve","Ummidia algarve","species",5231647,FALSE,NA
"4693","Ummidia algeriana","Ummidia algeriana","Ummidia algeriana","species",5231646,FALSE,NA
"4694","Paralamellobates misella","Paralamellobates misella","Paralamellobates misella",NA,3531796,FALSE,NA
"4695","Caridinatarajani","Caridinatarajani","Caridina natarajani",NA,2974071,FALSE,NA
"4696","Nurscia albomaculata","Nurscia albomaculata","Nurscia albomaculata","species",3555076,FALSE,NA
"4697","Pimoa rupicola","Pimoa rupicola","Pimoa rupicola","species",3562080,FALSE,NA
"4698","Synsphyronus gurdoni","Synsphyronus gurdoni","Synsphyronus gurdoni","species",5930012,FALSE,NA
"4699","Engaewa subcoerulea","Engaewa subcoerulea","Engaewa subcoerulea","species",27317,FALSE,NA
"4700","Engaewa walpolea","Engaewa walpolea","Engaewa walpolea","species",478743,FALSE,NA
"4701","Yilgarniella sturtensis","Yilgarniella sturtensis","Yilgarniella sturtensis","species",5809737,FALSE,NA
"4702","Scutachiltonia axfordi","Scutachiltonia axfordi","Scutachiltonia axfordi","species",5809738,FALSE,NA
"4703","Stygochiltonia bradfordae","Stygochiltonia bradfordae","Stygochiltonia bradfordae","species",6189024,FALSE,NA
"4704","Pterygosoma theobaldi","Pterygosoma theobaldi","Pterygosoma theobaldi",NA,6165718,FALSE,NA
"4705","Pterygosoma pallidum","Pterygosoma pallidum","Pterygosoma pallidum",NA,6165714,FALSE,NA
"4706","Brachypelma hamorii","Brachypelma hamorii","Brachypelma hamorii","species",3576117,FALSE,NA
"4707","Brachypelma emilia","Brachypelma emilia","Brachypelma emilia","species",3576115,FALSE,NA
"4708","Brachypelma vagans","Brachypelma vagans","Brachypelma vagans","species",387980,FALSE,NA
"4709","Brachypelma verdezi","Brachypelma verdezi","Brachypelma verdezi","species",3576112,FALSE,NA
"4710","Brachypelma albiceps","Brachypelma albiceps","Brachypelma albiceps","species",3575960,FALSE,NA
"4711","Brachypelma schroederi","Brachypelma schroederi","Brachypelma schroederi","species",3576116,FALSE,NA
"4712","Brachypelma kahlenbergi","Brachypelma kahlenbergi","Brachypelma kahlenbergi","species",5124691,FALSE,NA
"4713","Brachypelma auratum","Brachypelma auratum","Brachypelma auratum","species",3576109,FALSE,NA
"4714","Brachypelma sabulosum","Brachypelma sabulosum","Brachypelma sabulosum","species",3576119,FALSE,NA
"4715","Anystis agilis","Anystis agilis","Anystis agilis","species",3532276,FALSE,NA
"4716","Jarmilana pecki","Jarmilana pecki","Jarmilana pecki","species",5098665,FALSE,NA
"4717","Macrobrachium miyakoense","Macrobrachium miyakoense","Macrobrachium miyakoense","species",2972532,FALSE,NA
"4718","Acanthephyra sanguinea","Acanthephyra sanguinea","Acanthephyra sanguinea","species",2974250,FALSE,"sibling_higher"
"4719","Gymnobisium inukshuk","Gymnobisium inukshuk","Gymnobisium inukshuk","species",5930014,FALSE,NA
"4720","Hyalomma albiparmatum","Hyalomma albiparmatum","Hyalomma albiparmatum","species",3525359,FALSE,NA
"4721","Hyalomma arabica","Hyalomma arabica","Hyalomma arabica","species",3525353,FALSE,NA
"4722","Hyalomma glabrum","Hyalomma glabrum","Hyalomma glabrum","species",7100494,FALSE,NA
"4723","Hyalomma isaaci","Hyalomma isaaci","Hyalomma isaaci","species",7100495,FALSE,NA
"4724","Hyalomma kumari","Hyalomma kumari","Hyalomma kumari",NA,3525354,FALSE,NA
"4725","Hyalomma punt","Hyalomma punt","Hyalomma punt","species",3525352,FALSE,NA
"4726","Hyalomma rhipicephaloides","Hyalomma rhipicephaloides","Hyalomma rhipicephaloides","species",3525355,FALSE,NA
"4727","Hyalomma schulzei","Hyalomma schulzei","Hyalomma schulzei","species",3525347,FALSE,NA
"4728","Hyalomma somalicum","Hyalomma somalicum","Hyalomma somalicum","species",3525349,FALSE,NA
"4729","Ixodes frontalis","Ixodes frontalis","Ixodes frontalis","species",22123,FALSE,NA
"4730","Macrobrachium kistnense","Macrobrachium kistnense","Macrobrachium kistnense","species",2972414,FALSE,NA
"4731","Bdellorhynchus polymorphus","Bdellorhynchus polymorphus","Bdellorhynchus polymorphus","species",1031369,FALSE,NA
"4732","Bychovskiata squatarolae","Bychovskiata squatarolae","Bychovskiata squatarolae","species",41038,FALSE,NA
"4733","Avenzoaria calidridis","Avenzoaria calidridis","Avenzoaria calidridis","species",363372,FALSE,NA
"4734","Pteronyssus sphyrapicinus","Pteronyssus sphyrapicinus","Pteronyssus sphyrapicinus","species",240613,FALSE,NA
"4735","Stenopteronyssus proctorae","Stenopteronyssus proctorae","Stenopteronyssus proctorae","species",797033,FALSE,NA
"4736","Alloptes calidridis","Alloptes calidridis","Alloptes calidridis","species",683074,FALSE,NA
"4737","Ingrassia philomachi","Ingrassia philomachi","Ingrassia philomachi","species",159767,FALSE,NA
"4738","Proctophyllodes scolopacinus","Proctophyllodes scolopacinus","Proctophyllodes scolopacinus","species",168682,FALSE,NA
"4739","Proctophyllodes detruncatus","Proctophyllodes detruncatus","Proctophyllodes detruncatus","species",575102,FALSE,NA
"4740","Proctophyllodes longiphyllus","Proctophyllodes longiphyllus","Proctophyllodes longiphyllus","species",6164914,FALSE,NA
"4741","Allodiaptomus mirabilipes","Allodiaptomus mirabilipes","Allodiaptomus mirabilipes","species",2955930,FALSE,NA
"4742","Testudacarus vulgaris","Testudacarus vulgaris","Testudacarus vulgaris","species",3533455,FALSE,NA
"4743","Testudacarus harrisi","Testudacarus harrisi","Testudacarus harrisi","species",5927670,FALSE,NA
"4744","Testudacarus hitchensi","Testudacarus hitchensi","Testudacarus hitchensi","species",5927671,FALSE,NA
"4745","Testudacarus dennetti","Testudacarus dennetti","Testudacarus dennetti","species",5927668,FALSE,NA
"4746","Testudacarus dawkinsi","Testudacarus dawkinsi","Testudacarus dawkinsi","species",5927666,FALSE,NA
"4747","Testudacarus minimus","Testudacarus minimus","Testudacarus minimus","species",3533456,FALSE,NA
"4748","Testudacarus rectangulatus","Testudacarus rectangulatus","Testudacarus rectangulatus",NA,5927675,FALSE,NA
"4749","Testudacarus elongatus","Testudacarus elongatus","Testudacarus elongatus","species",5927669,FALSE,NA
"4750","Testudacarus kirkwoodae","Testudacarus kirkwoodae","Testudacarus kirkwoodae","species",5927673,FALSE,NA
"4751","Testudacarus americanus","Testudacarus americanus","Testudacarus americanus","species",3533453,FALSE,NA
"4752","Testudacarus deceptivus","Testudacarus deceptivus","Testudacarus deceptivus",NA,5927667,FALSE,NA
"4753","Debsacarus oribatoides","Debsacarus oribatoides","Debsacarus oribatoides","species",5108969,FALSE,NA
"4754","Testudacarus rollerae","Testudacarus rollerae","Testudacarus rollerae","species",5927676,FALSE,NA
"4755","Testudacarus oblongatus","Testudacarus oblongatus","Testudacarus oblongatus","species",5927674,FALSE,NA
"4756","Testudacarus hyporhynchus","Testudacarus hyporhynchus","Testudacarus hyporhynchus","species",5927672,FALSE,NA
"4757","Testudacarus smithi","Testudacarus smithi","Testudacarus smithi","species",5927677,FALSE,NA
"4758","Paradraculoides eremius","Paradraculoides eremius","Paradraculoides eremius","species",5930057,FALSE,NA
"4759","Amblyommaumanni","Amblyommaumanni","Amblyomma neumanni",NA,617069,FALSE,NA
"4760","Acalitus rudis","Acalitus rudis","Acalitus rudis",NA,3536196,FALSE,NA
"4761","Ceriodaphnia silvestrii","Ceriodaphnia silvestrii","Ceriodaphnia silvestrii","species",6183778,FALSE,NA
"4762","Bosmina freyi","Bosmina freyi","Bosmina freyi","species",390255,FALSE,"sibling_higher"
"4763","Caligus cheilodactyli","Caligus cheilodactyli","Caligus cheilodactyli","species",2943240,FALSE,NA
"4764","Leptonetela arvanitidisi","Leptonetela arvanitidisi","Leptonetela arvanitidisi","species",5928850,FALSE,NA
"4765","Leptonetela chiosensis","Leptonetela chiosensis","Leptonetela chiosensis","species",5928851,FALSE,NA
"4766","Leptonetela paragamiani","Leptonetela paragamiani","Leptonetela paragamiani","species",5928852,FALSE,NA
