"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"4408","Alburnoides tabarestanensis","Alburnoides tabarestanensis","Alburnoides tabarestanensis","species",5925396,FALSE,NA
"4409","Alburnoides samii","Alburnoides samii","Alburnoides samii",NA,5925394,FALSE,NA
"4410","Acanthobrama lissneri","Acanthobrama lissneri","Acanthobrama lissneri","species",537700,FALSE,NA
"4411","Mirogrex terraesanctae","Mirogrex terraesanctae","Mirogrex terraesanctae","species",650768,FALSE,NA
"4412","Phoxinus bigerri","Phoxinus bigerri","Phoxinus bigerri","species",1031090,FALSE,NA
"4413","Phoxinus colchicus","Phoxinus colchicus","Phoxinus colchicus","species",3626058,FALSE,NA
"4414","Phoxinus strandjae","Phoxinus strandjae","Phoxinus strandjae","species",3626056,FALSE,NA
"4415","Scardinius racovitzai","Scardinius racovitzai","Scardinius racovitzai","species",3627117,FALSE,NA
"4416","Squalius pursakensis","Squalius pursakensis","Squalius pursakensis","species",5925496,FALSE,NA
"4417","Xyliphius sofiae","Xyliphius sofiae","Xyliphius sofiae",NA,4138571,FALSE,NA
"4418","Apristurussutus","Apristurussutus","Apristurus nasutus",NA,3594889,FALSE,NA
"4419","Sylvilagus bachmani","Sylvilagus bachmani","Sylvilagus bachmani","species",634755,FALSE,NA
"4420","Sylvilagus audubonii","Sylvilagus audubonii","Sylvilagus audubonii","species",532394,FALSE,NA
"4421","Tachysurus adiposalis","Tachysurus adiposalis","Tachysurus adiposalis","species",1090583,FALSE,NA
"4422","Hime formosanus","Hime formosanus","Hime formosanus","species",3629184,FALSE,NA
"4423","Hime damasi","Hime damasi","Hime damasi",NA,3629183,FALSE,NA
"4424","Capoeta erhani","Capoeta erhani","Capoeta erhani","species",3626814,FALSE,NA
"4425","Pentapodusgasakiensis","Pentapodusgasakiensis","Pentapodus nagasakiensis",NA,1054080,FALSE,NA
"4426","Cynoglossusgropinnatus","Cynoglossusgropinnatus","Cynoglossus nigropinnatus",NA,3640571,FALSE,NA
"4427","Rhinogobiusntaiensis","Rhinogobiusntaiensis","Rhinogobius nantaiensis",NA,3637055,FALSE,NA
"4428","Saccodon dariensis","Saccodon dariensis","Saccodon dariensis","species",3625905,FALSE,NA
"4429","Gymnothoraxglectus","Gymnothoraxglectus","Gymnothorax neglectus",NA,3643665,FALSE,NA
"4430","Gobiobotia cheni","Gobiobotia cheni","Gobiobotia cheni","species",3626729,FALSE,NA
"4431","Hemimyzon formosanus","Hemimyzon formosanus","Hemimyzon formosanus","species",953276,FALSE,NA
"4432","Sinogastromyzonntaiensis","Sinogastromyzonntaiensis","Sinogastromyzon puliensis",NA,1004231,FALSE,NA
"4433","Xenodermichthysdulosus","Xenodermichthysdulosus","Xenodermichthys nodulosus",NA,3642735,FALSE,NA
"4434","Stomiasbulosus","Stomiasbulosus","Stomias nebulosus",NA,244346,FALSE,NA
"4435","Regalecus russelii","Regalecus russelii","Regalecus russelii","species",403039,FALSE,NA
"4436","Lucigadusgromarginatus","Lucigadusgromarginatus","Lucigadus nigromarginatus",NA,3630881,FALSE,NA
"4437","Opistognathusabilis","Opistognathusabilis","Opistognathus nubilis",NA,7651802,FALSE,"incertae_sedis_inherited"
"4438","Pomacentrusgromarginatus","Pomacentrusgromarginatus","Pomacentrus nigromarginatus",NA,729152,FALSE,"incertae_sedis_inherited"
"4439","Rhinogobius lanyuensis","Rhinogobius lanyuensis","Rhinogobius lanyuensis","species",3637076,FALSE,NA
"4440","Rhinogobius formosanus","Rhinogobius formosanus","Rhinogobius formosanus","species",141290,FALSE,NA
"4441","Pseudorhombusglectus","Pseudorhombusglectus","Pseudorhombus elevatus",NA,93265,FALSE,NA
"4442","Lepidocephalichthys thermalis","Lepidocephalichthys thermalis","Lepidocephalichthys thermalis","species",269596,FALSE,NA
"4443","Mesonoemacheilus petrubanarescui","Mesonoemacheilus petrubanarescui","Mesonoemacheilus petrubanarescui","species",3628020,FALSE,NA
"4444","Nemacheilus anguilla","Nemacheilus anguilla","Nemacheilus anguilla","species",3628000,FALSE,NA
"4445","Bodianusopercularis","Bodianusopercularis","Bodianus neopercularis",NA,3636625,FALSE,NA
"4446","Pseudexostoma longipterus","Pseudexostoma longipterus","Pseudexostoma longipterus","species",3621982,FALSE,NA
"4447","Hypomasticus megalepis","Hypomasticus megalepis","Hypomasticus megalepis","species",4139029,FALSE,NA
"4448","Hypomasticus mormyrops","Hypomasticus mormyrops","Hypomasticus mormyrops","species",4139023,FALSE,NA
"4449","Leporinus jatuncochi","Leporinus jatuncochi","Leporinus jatuncochi","species",3625663,FALSE,NA
"4450","Triplophysa gundriseri","Triplophysa gundriseri","Triplophysa gundriseri","species",854555,FALSE,NA
"4451","Triplophysa sewerzowi","Triplophysa sewerzowi","Triplophysa sewerzowi","species",3628159,FALSE,NA
"4452","Cyprinodon diabolis","Cyprinodon diabolis","Cyprinodon diabolis","species",33248,FALSE,NA
"4453","Mesonoemacheilus guentheri","Mesonoemacheilus guentheri","Mesonoemacheilus guentheri","species",3628015,FALSE,NA
"4454","Indoreonectes evezardi","Indoreonectes evezardi","Indoreonectes evezardi","species",3628478,FALSE,NA
"4455","Semaprochilodusi","Semaprochilodusi","Semaprochilodus",NA,928727,FALSE,NA
"4456","Semaprochilodus laticeps","Semaprochilodus laticeps","Semaprochilodus laticeps",NA,621009,FALSE,NA
"4457","Prochilodus mariae","Prochilodus mariae","Prochilodus mariae","species",757635,FALSE,NA
"4458","Prochilodus vimboides","Prochilodus vimboides","Prochilodus vimboides","species",3624577,FALSE,NA
"4459","Prochilodus brevis","Prochilodus brevis","Prochilodus brevis","species",401217,FALSE,NA
"4460","Semaprochilodus kneri","Semaprochilodus kneri","Semaprochilodus kneri","species",1048667,FALSE,NA
"4461","Prochilodus harttii","Prochilodus harttii","Prochilodus harttii","species",3624576,FALSE,NA
"4462","Semaprochilodus brama","Semaprochilodus brama","Semaprochilodus brama",NA,3624574,FALSE,NA
"4463","Hemiodus unimaculatus","Hemiodus unimaculatus","Hemiodus unimaculatus","species",3624377,FALSE,NA
"4464","Anodus elongatus","Anodus elongatus","Anodus elongatus","species",3624391,FALSE,NA
"4465","Ancistomus snethlageae","Ancistomus snethlageae","Ancistomus snethlageae","species",3622622,FALSE,NA
"4466","Baryancistrus xanthellus","Baryancistrus xanthellus","Baryancistrus xanthellus","species",3623033,FALSE,NA
"4467","Dekeyseria amazonica","Dekeyseria amazonica","Dekeyseria amazonica",NA,3622503,FALSE,NA
"4468","Hisonotus thayeri","Hisonotus thayeri","Hisonotus thayeri",NA,7065758,FALSE,NA
"4469","Pareiorhaphis garbei","Pareiorhaphis garbei","Pareiorhaphis garbei","species",144220,FALSE,NA
"4470","Peckoltia furcata","Peckoltia furcata","Peckoltia furcata",NA,3622623,FALSE,NA
"4471","Nemacheilus denisoni","Nemacheilus denisoni","Nemacheilus denisoni","species",5342828,FALSE,NA
"4472","Potamotrygon magdalenae","Potamotrygon magdalenae","Potamotrygon magdalenae","species",3594713,FALSE,NA
"4473","Chrysichthys sharpii","Chrysichthys sharpii","Chrysichthys sharpii","species",3623584,FALSE,NA
"4474","Stomatorhinus kununguensis","Stomatorhinus kununguensis","Stomatorhinus kununguensis","species",3644016,FALSE,NA
"4475","Schilbe laticeps","Schilbe laticeps","Schilbe laticeps","species",3621816,FALSE,NA
"4476","Ctenopoma acutirostre","Ctenopoma acutirostre","Ctenopoma acutirostre","species",774818,FALSE,NA
"4477","Alestopetersius brichardi","Alestopetersius brichardi","Alestopetersius brichardi","species",3625719,FALSE,NA
"4478","Citharinus macrolepis","Citharinus macrolepis","Citharinus macrolepis","species",3624470,FALSE,NA
"4479","Belonoglanis brieni","Belonoglanis brieni","Belonoglanis brieni","species",3623314,FALSE,NA
"4480","Schilbe yangambianus","Schilbe yangambianus","Schilbe yangambianus","species",3621811,FALSE,NA
"4481","Ctenopoma weeksii","Ctenopoma weeksii","Ctenopoma weeksii","species",3638911,FALSE,NA
"4482","Mormyrops sirenoides","Mormyrops sirenoides","Mormyrops sirenoides","species",3643934,FALSE,NA
"4483","Alburnoides gmelini","Alburnoides gmelini","Alburnoides gmelini","species",3627120,FALSE,NA
"4484","Alburnoides fasciatus","Alburnoides fasciatus","Alburnoides fasciatus","species",217922,FALSE,NA
"4485","Alburnoides kubanicus","Alburnoides kubanicus","Alburnoides kubanicus","species",217920,FALSE,NA
"4486","Triplophysa leptosoma","Triplophysa leptosoma","Triplophysa leptosoma","species",3628125,FALSE,NA
"4487","Poeciliopsis monacha","Poeciliopsis monacha","Poeciliopsis monacha","species",309209,FALSE,NA
"4488","Guyanancistrus brevispinis","Guyanancistrus brevispinis","Guyanancistrus brevispinis","species",377643,FALSE,NA
"4489","Triplophysa alticeps","Triplophysa alticeps","Triplophysa alticeps",NA,3628146,FALSE,NA
"4490","Garra mcclellandi","Garra mcclellandi","Garra mcclellandi","species",3626976,FALSE,NA
"4491","Osteochilichthys thomassi","Osteochilichthys thomassi","Osteochilichthys thomassi","species",3626154,FALSE,NA
"4492","Alburnus albidus","Alburnus albidus","Alburnus albidus","species",945551,FALSE,NA
"4493","Garra sindhi","Garra sindhi","Garra sindhi","species",6142119,FALSE,NA
"4494","Pethia meingangbii","Pethia meingangbii","Pethia meingangbii","species",5838872,FALSE,NA
"4495","Pethia ornatus","Pethia ornatus","Pethia ornatus",NA,3627282,FALSE,NA
"4496","Psilorhynchus tysoni","Psilorhynchus tysoni","Psilorhynchus tysoni",NA,6142041,FALSE,NA
"4497","Pingalla lorentzi","Pingalla lorentzi","Pingalla lorentzi","species",687962,FALSE,NA
"4498","Dimidiochromis kiwinge","Dimidiochromis kiwinge","Dimidiochromis kiwinge","species",542548,FALSE,NA
"4499","Copadichromis quadrimaculatus","Copadichromis quadrimaculatus","Copadichromis quadrimaculatus","species",542536,FALSE,NA
"4500","Porochilus meraukensis","Porochilus meraukensis","Porochilus meraukensis","species",3622054,FALSE,NA
"4501","Nematalosa flyensis","Nematalosa flyensis","Nematalosa flyensis","species",3628608,FALSE,NA
"4502","Parambassis gulliveri","Parambassis gulliveri","Parambassis gulliveri",NA,3634771,FALSE,"incertae_sedis_inherited"
"4503","Toxotes oligolepis","Toxotes oligolepis","Toxotes oligolepis","species",3634493,FALSE,"incertae_sedis_inherited"
"4504","Jaydiavaeguineae","Jaydiavaeguineae","Jaydia novaeguineae",NA,5924755,FALSE,NA
"4505","Dimidiochromis strigatus","Dimidiochromis strigatus","Dimidiochromis strigatus",NA,135525,FALSE,NA
"4506","Apistogramma linkei","Apistogramma linkei","Apistogramma linkei","species",3636284,FALSE,NA
"4507","Benitochromisgrodorsalis","Benitochromisgrodorsalis","Benitochromis nigrodorsalis",NA,3635664,FALSE,NA
"4508","Bujurquina zamorensis","Bujurquina zamorensis","Bujurquina zamorensis","species",3636241,FALSE,NA
"4509","Trematochromis benthicola","Trematochromis benthicola","Trematochromis benthicola",NA,531623,FALSE,NA
"4510","Limnochromis abeelei","Limnochromis abeelei","Limnochromis abeelei","species",401652,FALSE,NA
"4511","Stomatepia mariae","Stomatepia mariae","Stomatepia mariae","species",538051,FALSE,NA
"4512","Coptodon bemini","Coptodon bemini","Coptodon bemini","species",672361,FALSE,NA
"4513","Luciobarbus rifensis","Luciobarbus rifensis","Luciobarbus rifensis",NA,5925463,FALSE,NA
"4514","Entosphenus lethophagus","Entosphenus lethophagus","Entosphenus lethophagus","species",430434,FALSE,NA
"4515","Badis chittagongis","Badis chittagongis","Badis chittagongis","species",3633455,FALSE,NA
"4516","Barilius ardens","Barilius ardens","Barilius ardens",NA,6142058,FALSE,NA
"4517","Barilius malabaricus","Barilius malabaricus","Barilius malabaricus",NA,6142060,FALSE,NA
"4518","Astyanax bifasciatus","Astyanax bifasciatus","Astyanax bifasciatus",NA,3625487,FALSE,NA
"4519","Sinocyclocheilus bicornutus","Sinocyclocheilus bicornutus","Sinocyclocheilus bicornutus","species",1070817,FALSE,"sibling_higher"
"4520","Garra amirhosseini","Garra amirhosseini","Garra amirhosseini","species",7066551,FALSE,NA
"4521","Epinephelus coioides xpinephelus akaara","Epinephelus coioides xpinephelus akaara","Epinephelus coioides x Epinephelus akaara",NA,7062254,FALSE,"hybrid, infraspecific"
"4522","Paracanthocobitis adelaideae","Paracanthocobitis adelaideae","Paracanthocobitis adelaideae","species",7066318,FALSE,NA
"4523","Hemitilapia oxyrhynchus","Hemitilapia oxyrhynchus","Hemitilapia oxyrhynchus","species",720886,FALSE,NA
"4524","Serranochromis robustus","Serranochromis robustus","Serranochromis robustus","species",841786,FALSE,NA
"4525","Lethrinops lethrinus","Lethrinops lethrinus","Lethrinops lethrinus","species",3635753,FALSE,NA
"4526","Hypancistrus zebra","Hypancistrus zebra","Hypancistrus zebra","species",3622485,FALSE,NA
"4527","Botrylloides chevalense","Botrylloides chevalense","Botrylloides chevalense","species",3646333,FALSE,NA
"4528","Diplosoma swamiensis","Diplosoma swamiensis","Diplosoma swamiensis","species",7071334,FALSE,NA
"4529","Trigonostigma somphongsi","Trigonostigma somphongsi","Trigonostigma somphongsi","species",3627063,FALSE,NA
"4530","Lepidocephalichthys goalparensis","Lepidocephalichthys goalparensis","Lepidocephalichthys goalparensis","species",4949362,FALSE,NA
"4531","Economidichthys trichonis","Economidichthys trichonis","Economidichthys trichonis","species",248747,FALSE,NA
"4532","Economidichthys pygmaeus","Economidichthys pygmaeus","Economidichthys pygmaeus","species",542639,FALSE,NA
"4533","Knipowitschia milleri","Knipowitschia milleri","Knipowitschia milleri","species",196396,FALSE,NA
"4534","Knipowitschia thessala","Knipowitschia thessala","Knipowitschia thessala","species",41503,FALSE,NA
"4535","Ninnigobius canestrinii","Ninnigobius canestrinii","Ninnigobius canestrinii",NA,542634,FALSE,NA
"4536","Paratrygon ajereba","Paratrygon ajereba","Paratrygon ajereba","species",674438,FALSE,NA
"4537","Potamotrygon orbignyi","Potamotrygon orbignyi","Potamotrygon orbignyi","species",1094314,FALSE,NA
"4538","Cephalopholisgri","Cephalopholisgri","Cephalopholis nigri",NA,385083,FALSE,NA
"4539","Oxyporhamphus convexus","Oxyporhamphus convexus","Oxyporhamphus convexus",NA,3641195,FALSE,NA
"4540","Larimichthys terengganui","Larimichthys terengganui","Larimichthys terengganui","species",5924612,FALSE,NA
"4541","Oreonectes furcocaudalis","Oreonectes furcocaudalis","Oreonectes furcocaudalis","species",3628079,FALSE,NA
"4542","Sinocyclocheilus ronganensis","Sinocyclocheilus ronganensis","Sinocyclocheilus ronganensis",NA,7066975,FALSE,"sibling_higher"
"4543","Vanmanenia stenosoma","Vanmanenia stenosoma","Vanmanenia stenosoma",NA,1004244,FALSE,NA
"4544","Opsaridium loveridgii","Opsaridium loveridgii","Opsaridium loveridgii",NA,3627078,FALSE,NA
"4545","Raiamas moorii","Raiamas moorii","Raiamas moorii","species",3626708,FALSE,NA
"4546","Opsaridium leleupi","Opsaridium leleupi","Opsaridium leleupi","species",3627085,FALSE,NA
"4547","Astyanax laticeps","Astyanax laticeps","Astyanax laticeps","species",3625444,FALSE,NA
"4548","Oxynoemacheilus longipinnis","Oxynoemacheilus longipinnis","Oxynoemacheilus longipinnis","species",4138462,FALSE,NA
"4549","Oxynoemacheilus bergianus","Oxynoemacheilus bergianus","Oxynoemacheilus bergianus","species",3627937,FALSE,NA
"4550","Oxynoemacheilus brandtii","Oxynoemacheilus brandtii","Oxynoemacheilus brandtii","species",5838728,FALSE,NA
"4551","Danio flagrans","Danio flagrans","Danio flagrans",NA,6142088,FALSE,NA
"4552","Danio htamanthinus","Danio htamanthinus","Danio htamanthinus",NA,7066485,FALSE,NA
"4553","Gila eremica","Gila eremica","Gila eremica","species",561004,FALSE,NA
"4554","Gila purpurea","Gila purpurea","Gila purpurea","species",561021,FALSE,NA
"4555","Gila ditaenia","Gila ditaenia","Gila ditaenia","species",945118,FALSE,NA
"4556","Gila minacae","Gila minacae","Gila minacae",NA,561012,FALSE,NA
"4557","Tometes siderocarajensis","Tometes siderocarajensis","Tometes siderocarajensis","species",7065569,FALSE,NA
"4558","Tometes ancylorhynchus","Tometes ancylorhynchus","Tometes ancylorhynchus","species",7065567,FALSE,NA
"4559","Tometes kranponhah","Tometes kranponhah","Tometes kranponhah","species",7065568,FALSE,NA
"4560","Tometes camunani","Tometes camunani","Tometes camunani","species",6141629,FALSE,NA
"4561","Tometes lebaili","Tometes lebaili","Tometes lebaili","species",926752,FALSE,NA
"4562","Tometes makue","Tometes makue","Tometes makue","species",3625352,FALSE,NA
"4563","Tometes trilobatus","Tometes trilobatus","Tometes trilobatus","species",48228,FALSE,NA
"4564","Paramormyropsotom","Paramormyropsotom","Paramormyrops ntotom",NA,58695,FALSE,NA
"4565","Oxynoemacheilus freyhofi","Oxynoemacheilus freyhofi","Oxynoemacheilus freyhofi",NA,7066311,FALSE,NA
"4566","Jenynsia unitaenia","Jenynsia unitaenia","Jenynsia unitaenia",NA,3642000,FALSE,NA
"4567","Jenynsia sanctaecatarinae","Jenynsia sanctaecatarinae","Jenynsia sanctaecatarinae",NA,3641999,FALSE,NA
"4568","Jenynsia lineata","Jenynsia lineata","Jenynsia lineata","species",134560,FALSE,NA
"4569","Iranocichla persa","Iranocichla persa","Iranocichla persa","species",7063656,FALSE,NA
"4570","Heraldiacturna","Heraldiacturna","Heraldia nocturna",NA,3642306,FALSE,NA
"4571","Halicampus crinitus","Halicampus crinitus","Halicampus crinitus","species",3642321,FALSE,NA
"4572","Micrognathustans","Micrognathustans","Micrognathus natans",NA,3642271,FALSE,NA
"4573","Penetopteryxnus","Penetopteryxnus","Penetopteryx nanus",NA,464967,FALSE,NA
"4574","Stigmatoporarinosa","Stigmatoporarinosa","Stigmatopora narinosa",NA,184439,FALSE,NA
"4575","Hypsolebias sertanejo","Hypsolebias sertanejo","Hypsolebias sertanejo",NA,107974,FALSE,NA
"4576","Cynolebias perforatus","Cynolebias perforatus","Cynolebias perforatus","species",3641698,FALSE,NA
"4577","Cynolebias gilbertoi","Cynolebias gilbertoi","Cynolebias gilbertoi","species",3641696,FALSE,NA
"4578","Cynolebias vazabarrisensis","Cynolebias vazabarrisensis","Cynolebias vazabarrisensis","species",3641707,FALSE,NA
